combination_id	allele_frequency	effect_size	sample_size	case_control_ratio	simulation_repetition	causal_variant	n_cases_sim	n_controls_sim	n_missing_sim	variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
HRRVKHFOPUCG_10	0.25	1.5	300	0.5	10	aadE	149	149	464	aadE	2.48E-01	1.08E-01	1.08E-01	1.08E-01	6.70E-02	9.32E-02
NHPMKKVKFSPY_1	0.25	1.5	400	0.5	1	aadE	199	199	364	aadE	2.49E-01	8.20E-02	4.12E-02	1.26E-01	6.16E-02	1.02E-01
NHPMKKVKFSPY_2	0.25	1.5	400	0.5	2	aadE	199	199	364	aadE	2.49E-01	8.20E-02	8.24E-02	1.01E-01	5.79E-02	8.72E-02
NHPMKKVKFSPY_3	0.25	1.5	400	0.5	3	aadE	199	199	364	aadE	2.49E-01	8.20E-02	1.08E-01	1.02E-01	6.31E-02	8.08E-02
NHPMKKVKFSPY_4	0.25	1.5	400	0.5	4	aadE	199	199	364	aadE	2.49E-01	8.20E-02	8.24E-02	1.01E-01	5.79E-02	8.72E-02
NHPMKKVKFSPY_5	0.25	1.5	400	0.5	5	aadE	199	199	364	aadE	2.49E-01	8.20E-02	8.24E-02	1.01E-01	5.79E-02	8.72E-02
NHPMKKVKFSPY_6	0.25	1.5	400	0.5	6	aadE	199	199	364	aadE	2.49E-01	8.20E-02	4.54E-02	1.26E-01	6.29E-02	1.00E-01
NHPMKKVKFSPY_7	0.25	1.5	400	0.5	7	aadE	199	199	364	aadE	2.49E-01	8.20E-02	8.24E-02	1.01E-01	5.79E-02	8.72E-02
NHPMKKVKFSPY_8	0.25	1.5	400	0.5	8	aadE	199	199	364	aadE	2.49E-01	8.20E-02	1.93E-01	8.01E-02	6.14E-02	6.54E-02
NHPMKKVKFSPY_9	0.25	1.5	400	0.5	9	aadE	199	199	364	aadE	2.49E-01	8.20E-02	5.14E-02	1.31E-01	6.70E-02	9.77E-02
NHPMKKVKFSPY_10	0.25	1.5	400	0.5	10	aadE	199	199	364	aadE	2.49E-01	8.20E-02	2.54E-01	7.24E-02	6.33E-02	5.74E-02
HDZLZBGVYBSI_1	0.25	1.5	500	0.5	1	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_2	0.25	1.5	500	0.5	2	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_3	0.25	1.5	500	0.5	3	aadE	249	249	264	aadE	2.49E-01	6.21E-02	4.91E-02	1.04E-01	5.27E-02	8.82E-02
HDZLZBGVYBSI_4	0.25	1.5	500	0.5	4	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_5	0.25	1.5	500	0.5	5	aadE	249	249	264	aadE	2.49E-01	6.21E-02	9.57E-02	9.07E-02	5.43E-02	7.47E-02
HDZLZBGVYBSI_6	0.25	1.5	500	0.5	6	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_7	0.25	1.5	500	0.5	7	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_8	0.25	1.5	500	0.5	8	aadE	249	249	264	aadE	2.49E-01	6.21E-02	8.00E-02	9.24E-02	5.27E-02	7.85E-02
HDZLZBGVYBSI_9	0.25	1.5	500	0.5	9	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
HDZLZBGVYBSI_10	0.25	1.5	500	0.5	10	aadE	249	249	264	aadE	2.49E-01	6.21E-02	6.23E-02	9.66E-02	5.17E-02	8.36E-02
ZQJIRBHNCDUV_1	0.25	1.5	600	0.5	1	aadE	299	299	164	aadE	2.49E-01	2.97E-02	3.34E-02	1.20E-01	5.64E-02	8.70E-02
ZQJIRBHNCDUV_2	0.25	1.5	600	0.5	2	aadE	299	299	164	aadE	2.49E-01	2.97E-02	1.46E-02	1.22E-01	4.96E-02	9.98E-02
ZQJIRBHNCDUV_3	0.25	1.5	600	0.5	3	aadE	299	299	164	aadE	2.49E-01	2.97E-02	2.97E-02	1.03E-01	4.72E-02	8.89E-02
ZQJIRBHNCDUV_4	0.25	1.5	600	0.5	4	aadE	299	299	164	aadE	2.49E-01	2.97E-02	1.33E-01	8.33E-02	5.53E-02	6.15E-02
ZQJIRBHNCDUV_5	0.25	1.5	600	0.5	5	aadE	299	299	164	aadE	2.49E-01	2.97E-02	2.97E-02	1.03E-01	4.72E-02	8.89E-02
ZQJIRBHNCDUV_6	0.25	1.5	600	0.5	6	aadE	299	299	164	aadE	2.49E-01	2.97E-02	2.97E-02	1.03E-01	4.72E-02	8.89E-02
ZQJIRBHNCDUV_7	0.25	1.5	600	0.5	7	aadE	299	299	164	aadE	2.49E-01	2.97E-02	5.34E-02	1.07E-01	5.55E-02	7.90E-02
ZQJIRBHNCDUV_8	0.25	1.5	600	0.5	8	aadE	299	299	164	aadE	2.49E-01	2.97E-02	7.50E-02	8.86E-02	4.97E-02	7.29E-02
ZQJIRBHNCDUV_9	0.25	1.5	600	0.5	9	aadE	299	299	164	aadE	2.49E-01	2.97E-02	2.97E-02	1.03E-01	4.72E-02	8.89E-02
ZQJIRBHNCDUV_10	0.25	1.5	600	0.5	10	aadE	299	299	164	aadE	2.49E-01	2.97E-02	3.38E-02	1.02E-01	4.78E-02	8.68E-02
BYCTGCHSTVDH_1	0.25	1.5	700	0.5	1	aadE	72	367	323	aadE	1.46E-01	2.01E-01	1.78E-01	7.23E-02	5.36E-02	6.43E-02
BYCTGCHSTVDH_2	0.25	1.5	700	0.5	2	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.29E-01	6.11E-02	5.08E-02	5.75E-02
BYCTGCHSTVDH_3	0.25	1.5	700	0.5	3	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.02E-01	6.41E-02	5.01E-02	6.11E-02
BYCTGCHSTVDH_4	0.25	1.5	700	0.5	4	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.02E-01	6.41E-02	5.01E-02	6.11E-02
BYCTGCHSTVDH_5	0.25	1.5	700	0.5	5	aadE	72	367	323	aadE	1.46E-01	2.01E-01	1.02E-01	8.45E-02	5.16E-02	7.81E-02
BYCTGCHSTVDH_6	0.25	1.5	700	0.5	6	aadE	72	367	323	aadE	1.46E-01	2.01E-01	4.20E-01	4.41E-02	5.46E-02	3.86E-02
BYCTGCHSTVDH_7	0.25	1.5	700	0.5	7	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.02E-01	6.41E-02	5.01E-02	6.11E-02
BYCTGCHSTVDH_8	0.25	1.5	700	0.5	8	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.02E-01	6.41E-02	5.01E-02	6.11E-02
BYCTGCHSTVDH_9	0.25	1.5	700	0.5	9	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.02E-01	6.41E-02	5.01E-02	6.11E-02
BYCTGCHSTVDH_10	0.25	1.5	700	0.5	10	aadE	72	367	323	aadE	1.46E-01	2.01E-01	2.24E-01	6.24E-02	5.13E-02	5.81E-02
BISSGLYQQVJP_1	0.25	5	100	0.5	1	aadE	49	49	664	aadE	2.45E-01	1.01E-03	8.32E-04	3.86E-01	1.12E-01	3.32E-01
BISSGLYQQVJP_2	0.25	5	100	0.5	2	aadE	49	49	664	aadE	2.45E-01	1.01E-03	8.32E-04	3.86E-01	1.12E-01	3.32E-01
BISSGLYQQVJP_3	0.25	5	100	0.5	3	aadE	49	49	664	aadE	2.45E-01	1.01E-03	8.32E-04	3.86E-01	1.12E-01	3.32E-01
BISSGLYQQVJP_4	0.25	5	100	0.5	4	aadE	49	49	664	aadE	2.45E-01	1.01E-03	2.35E-03	3.67E-01	1.17E-01	3.04E-01
BISSGLYQQVJP_5	0.25	5	100	0.5	5	aadE	49	49	664	aadE	2.45E-01	1.01E-03	7.61E-04	3.99E-01	1.15E-01	3.35E-01
BISSGLYQQVJP_6	0.25	5	100	0.5	6	aadE	49	49	664	aadE	2.45E-01	1.01E-03	1.68E-03	3.89E-01	1.20E-01	3.13E-01
BISSGLYQQVJP_7	0.25	5	100	0.5	7	aadE	49	49	664	aadE	2.45E-01	1.01E-03	8.32E-04	3.86E-01	1.12E-01	3.32E-01
BISSGLYQQVJP_8	0.25	5	100	0.5	8	aadE	49	49	664	aadE	2.45E-01	1.01E-03	8.32E-04	3.86E-01	1.12E-01	3.32E-01
BISSGLYQQVJP_9	0.25	5	100	0.5	9	aadE	49	49	664	aadE	2.45E-01	1.01E-03	2.50E-03	3.77E-01	1.21E-01	3.02E-01
BISSGLYQQVJP_10	0.25	5	100	0.5	10	aadE	49	49	664	aadE	2.45E-01	1.01E-03	1.09E-03	3.83E-01	1.14E-01	3.25E-01
UZDFXYCKZYTK_1	0.25	5	200	0.5	1	aadE	99	99	564	aadE	2.47E-01	8.73E-06	4.24E-05	3.60E-01	8.59E-02	2.87E-01
UZDFXYCKZYTK_2	0.25	5	200	0.5	2	aadE	99	99	564	aadE	2.47E-01	8.73E-06	1.21E-04	3.47E-01	8.86E-02	2.70E-01
UZDFXYCKZYTK_3	0.25	5	200	0.5	3	aadE	99	99	564	aadE	2.47E-01	8.73E-06	5.76E-06	3.66E-01	7.85E-02	3.16E-01
UZDFXYCKZYTK_4	0.25	5	200	0.5	4	aadE	99	99	564	aadE	2.47E-01	8.73E-06	3.25E-04	3.36E-01	9.19E-02	2.53E-01
UZDFXYCKZYTK_5	0.25	5	200	0.5	5	aadE	99	99	564	aadE	2.47E-01	8.73E-06	5.76E-06	3.66E-01	7.85E-02	3.16E-01
UZDFXYCKZYTK_6	0.25	5	200	0.5	6	aadE	99	99	564	aadE	2.47E-01	8.73E-06	5.33E-04	3.13E-01	8.89E-02	2.44E-01
UZDFXYCKZYTK_7	0.25	5	200	0.5	7	aadE	99	99	564	aadE	2.47E-01	8.73E-06	1.14E-04	3.50E-01	8.89E-02	2.71E-01
UZDFXYCKZYTK_8	0.25	5	200	0.5	8	aadE	99	99	564	aadE	2.47E-01	8.73E-06	9.77E-05	3.44E-01	8.65E-02	2.73E-01
UZDFXYCKZYTK_9	0.25	5	200	0.5	9	aadE	99	99	564	aadE	2.47E-01	8.73E-06	6.61E-06	3.67E-01	7.93E-02	3.14E-01
UZDFXYCKZYTK_10	0.25	5	200	0.5	10	aadE	99	99	564	aadE	2.47E-01	8.73E-06	4.06E-05	3.61E-01	8.60E-02	2.87E-01
SYEPGCUOPCCM_1	0.25	5	300	0.5	1	aadE	149	149	464	aadE	2.48E-01	1.79E-08	9.28E-07	3.67E-01	7.32E-02	2.80E-01
SYEPGCUOPCCM_2	0.25	5	300	0.5	2	aadE	149	149	464	aadE	2.48E-01	1.79E-08	2.52E-07	4.03E-01	7.64E-02	2.93E-01
SYEPGCUOPCCM_3	0.25	5	300	0.5	3	aadE	149	149	464	aadE	2.48E-01	1.79E-08	1.61E-05	3.22E-01	7.35E-02	2.47E-01
SYEPGCUOPCCM_4	0.25	5	300	0.5	4	aadE	149	149	464	aadE	2.48E-01	1.79E-08	3.00E-06	3.53E-01	7.41E-02	2.67E-01
SYEPGCUOPCCM_5	0.25	5	300	0.5	5	aadE	149	149	464	aadE	2.48E-01	1.79E-08	9.56E-07	3.80E-01	7.58E-02	2.79E-01
SYEPGCUOPCCM_6	0.25	5	300	0.5	6	aadE	149	149	464	aadE	2.48E-01	1.79E-08	1.31E-06	3.72E-01	7.54E-02	2.76E-01
SYEPGCUOPCCM_7	0.25	5	300	0.5	7	aadE	149	149	464	aadE	2.48E-01	1.79E-08	3.79E-05	3.20E-01	7.66E-02	2.36E-01
SYEPGCUOPCCM_8	0.25	5	300	0.5	8	aadE	149	149	464	aadE	2.48E-01	1.79E-08	4.95E-08	3.84E-01	6.85E-02	3.09E-01
SYEPGCUOPCCM_9	0.25	5	300	0.5	9	aadE	149	149	464	aadE	2.48E-01	1.79E-08	4.67E-07	3.74E-01	7.25E-02	2.87E-01
SYEPGCUOPCCM_10	0.25	5	300	0.5	10	aadE	149	149	464	aadE	2.48E-01	1.79E-08	3.81E-07	4.23E-01	8.15E-02	2.89E-01
ISPMYJVFAPFM_1	0.25	5	400	0.5	1	aadE	199	199	364	aadE	2.49E-01	1.80E-10	1.10E-07	3.57E-01	6.61E-02	2.62E-01
ISPMYJVFAPFM_2	0.25	5	400	0.5	2	aadE	199	199	364	aadE	2.49E-01	1.80E-10	3.56E-08	3.52E-01	6.27E-02	2.72E-01
ISPMYJVFAPFM_3	0.25	5	400	0.5	3	aadE	199	199	364	aadE	2.49E-01	1.80E-10	5.42E-10	4.15E-01	6.52E-02	3.05E-01
ISPMYJVFAPFM_4	0.25	5	400	0.5	4	aadE	199	199	364	aadE	2.49E-01	1.80E-10	9.06E-08	3.71E-01	6.82E-02	2.64E-01
ISPMYJVFAPFM_5	0.25	5	400	0.5	5	aadE	199	199	364	aadE	2.49E-01	1.80E-10	1.95E-07	3.41E-01	6.43E-02	2.57E-01
ISPMYJVFAPFM_6	0.25	5	400	0.5	6	aadE	199	199	364	aadE	2.49E-01	1.80E-10	5.18E-09	3.89E-01	6.50E-02	2.87E-01
ISPMYJVFAPFM_7	0.25	5	400	0.5	7	aadE	199	199	364	aadE	2.49E-01	1.80E-10	4.36E-06	3.18E-01	6.83E-02	2.28E-01
ISPMYJVFAPFM_8	0.25	5	400	0.5	8	aadE	199	199	364	aadE	2.49E-01	1.80E-10	4.31E-09	3.99E-01	6.65E-02	2.89E-01
ISPMYJVFAPFM_9	0.25	5	400	0.5	9	aadE	199	199	364	aadE	2.49E-01	1.80E-10	6.08E-07	3.21E-01	6.33E-02	2.47E-01
ISPMYJVFAPFM_10	0.25	5	400	0.5	10	aadE	199	199	364	aadE	2.49E-01	1.80E-10	1.31E-06	3.31E-01	6.73E-02	2.40E-01
MOTHDILCUNIT_1	0.25	5	500	0.5	1	aadE	249	249	264	aadE	2.49E-01	1.83E-12	5.86E-10	3.64E-01	5.76E-02	2.73E-01
MOTHDILCUNIT_2	0.25	5	500	0.5	2	aadE	249	249	264	aadE	2.49E-01	1.83E-12	2.64E-10	3.72E-01	5.77E-02	2.78E-01
MOTHDILCUNIT_3	0.25	5	500	0.5	3	aadE	249	249	264	aadE	2.49E-01	1.83E-12	1.43E-06	2.85E-01	5.83E-02	2.14E-01
MOTHDILCUNIT_4	0.25	5	500	0.5	4	aadE	249	249	264	aadE	2.49E-01	1.83E-12	2.25E-09	3.43E-01	5.63E-02	2.64E-01
MOTHDILCUNIT_5	0.25	5	500	0.5	5	aadE	249	249	264	aadE	2.49E-01	1.83E-12	1.64E-12	3.92E-01	5.41E-02	3.09E-01
MOTHDILCUNIT_6	0.25	5	500	0.5	6	aadE	249	249	264	aadE	2.49E-01	1.83E-12	2.84E-12	3.90E-01	5.45E-02	3.06E-01
MOTHDILCUNIT_7	0.25	5	500	0.5	7	aadE	249	249	264	aadE	2.49E-01	1.83E-12	5.25E-10	3.65E-01	5.77E-02	2.74E-01
MOTHDILCUNIT_8	0.25	5	500	0.5	8	aadE	249	249	264	aadE	2.49E-01	1.83E-12	2.45E-07	3.17E-01	6.05E-02	2.29E-01
MOTHDILCUNIT_9	0.25	5	500	0.5	9	aadE	249	249	264	aadE	2.49E-01	1.83E-12	1.08E-07	3.23E-01	5.99E-02	2.35E-01
MOTHDILCUNIT_10	0.25	5	500	0.5	10	aadE	249	249	264	aadE	2.49E-01	1.83E-12	1.06E-10	3.76E-01	5.70E-02	2.84E-01
DKTPILZQIIGB_1	0.25	5	600	0.5	1	aadE	299	299	164	aadE	2.49E-01	4.26E-15	2.24E-13	4.01E-01	5.35E-02	2.94E-01
DKTPILZQIIGB_2	0.25	5	600	0.5	2	aadE	299	299	164	aadE	2.49E-01	4.26E-15	1.12E-10	3.56E-01	5.42E-02	2.60E-01
DKTPILZQIIGB_3	0.25	5	600	0.5	3	aadE	299	299	164	aadE	2.49E-01	4.26E-15	1.21E-11	3.71E-01	5.37E-02	2.73E-01
DKTPILZQIIGB_4	0.25	5	600	0.5	4	aadE	299	299	164	aadE	2.49E-01	4.26E-15	8.43E-12	4.01E-01	5.75E-02	2.75E-01
DKTPILZQIIGB_5	0.25	5	600	0.5	5	aadE	299	299	164	aadE	2.49E-01	4.26E-15	6.12E-12	3.66E-01	5.22E-02	2.76E-01
DKTPILZQIIGB_6	0.25	5	600	0.5	6	aadE	299	299	164	aadE	2.49E-01	4.26E-15	3.72E-13	4.01E-01	5.40E-02	2.91E-01
DKTPILZQIIGB_7	0.25	5	600	0.5	7	aadE	299	299	164	aadE	2.49E-01	4.26E-15	4.15E-12	3.72E-01	5.25E-02	2.78E-01
DKTPILZQIIGB_8	0.25	5	600	0.5	8	aadE	299	299	164	aadE	2.49E-01	4.26E-15	1.68E-13	3.84E-01	5.09E-02	2.95E-01
DKTPILZQIIGB_9	0.25	5	600	0.5	9	aadE	299	299	164	aadE	2.49E-01	4.26E-15	8.69E-08	3.17E-01	5.84E-02	2.17E-01
DKTPILZQIIGB_10	0.25	5	600	0.5	10	aadE	299	299	164	aadE	2.49E-01	4.26E-15	1.97E-10	3.42E-01	5.28E-02	2.56E-01
SQLTKUTRZSGL_1	0.25	5	700	0.5	1	aadE	89	350	323	aadE	1.46E-01	1.33E-09	5.78E-10	3.44E-01	5.42E-02	2.90E-01
SQLTKUTRZSGL_2	0.25	5	700	0.5	2	aadE	89	350	323	aadE	1.46E-01	1.33E-09	3.04E-09	3.31E-01	5.47E-02	2.78E-01
SQLTKUTRZSGL_3	0.25	5	700	0.5	3	aadE	89	350	323	aadE	1.46E-01	1.33E-09	2.93E-09	3.28E-01	5.41E-02	2.78E-01
SQLTKUTRZSGL_4	0.25	5	700	0.5	4	aadE	89	350	323	aadE	1.46E-01	1.33E-09	5.82E-10	3.39E-01	5.35E-02	2.90E-01
SQLTKUTRZSGL_5	0.25	5	700	0.5	5	aadE	89	350	323	aadE	1.46E-01	1.33E-09	6.07E-09	3.35E-01	5.65E-02	2.73E-01
SQLTKUTRZSGL_6	0.25	5	700	0.5	6	aadE	89	350	323	aadE	1.46E-01	1.33E-09	1.26E-09	3.33E-01	5.36E-02	2.85E-01
SQLTKUTRZSGL_7	0.25	5	700	0.5	7	aadE	89	350	323	aadE	1.46E-01	1.33E-09	1.14E-08	3.37E-01	5.79E-02	2.68E-01
SQLTKUTRZSGL_8	0.25	5	700	0.5	8	aadE	89	350	323	aadE	1.46E-01	1.33E-09	6.56E-04	2.37E-01	6.90E-02	1.62E-01
SQLTKUTRZSGL_9	0.25	5	700	0.5	9	aadE	89	350	323	aadE	1.46E-01	1.33E-09	1.11E-08	3.27E-01	5.62E-02	2.68E-01
SQLTKUTRZSGL_10	0.25	5	700	0.5	10	aadE	89	350	323	aadE	1.46E-01	1.33E-09	9.05E-08	3.15E-01	5.80E-02	2.52E-01
JFUJMSSSFAHW_1	0.25	10	100	0.5	1	aadE	49	49	664	aadE	2.45E-01	2.35E-05	5.75E-05	5.06E-01	1.20E-01	3.95E-01
JFUJMSSSFAHW_2	0.25	10	100	0.5	2	aadE	49	49	664	aadE	2.45E-01	2.35E-05	5.83E-05	4.84E-01	1.15E-01	3.94E-01
JFUJMSSSFAHW_3	0.25	10	100	0.5	3	aadE	49	49	664	aadE	2.45E-01	2.35E-05	1.15E-05	4.97E-01	1.07E-01	4.27E-01
JFUJMSSSFAHW_4	0.25	10	100	0.5	4	aadE	49	49	664	aadE	2.45E-01	2.35E-05	2.82E-05	5.05E-01	1.15E-01	4.10E-01
JFUJMSSSFAHW_5	0.25	10	100	0.5	5	aadE	49	49	664	aadE	2.45E-01	2.35E-05	3.41E-03	4.23E-01	1.41E-01	2.93E-01
JFUJMSSSFAHW_6	0.25	10	100	0.5	6	aadE	49	49	664	aadE	2.45E-01	2.35E-05	9.66E-05	4.80E-01	1.18E-01	3.84E-01
JFUJMSSSFAHW_7	0.25	10	100	0.5	7	aadE	49	49	664	aadE	2.45E-01	2.35E-05	3.45E-04	4.63E-01	1.25E-01	3.54E-01
JFUJMSSSFAHW_8	0.25	10	100	0.5	8	aadE	49	49	664	aadE	2.45E-01	2.35E-05	4.68E-04	4.43E-01	1.22E-01	3.47E-01
JFUJMSSSFAHW_9	0.25	10	100	0.5	9	aadE	49	49	664	aadE	2.45E-01	2.35E-05	3.63E-05	5.03E-01	1.16E-01	4.04E-01
JFUJMSSSFAHW_10	0.25	10	100	0.5	10	aadE	49	49	664	aadE	2.45E-01	2.35E-05	3.81E-05	4.87E-01	1.13E-01	4.03E-01
QMSKRMRYVQCY_1	0.25	10	200	0.5	1	aadE	99	99	564	aadE	2.47E-01	8.22E-09	2.18E-07	4.95E-01	9.22E-02	3.58E-01
QMSKRMRYVQCY_2	0.25	10	200	0.5	2	aadE	99	99	564	aadE	2.47E-01	8.22E-09	4.48E-09	4.86E-01	7.92E-02	4.02E-01
QMSKRMRYVQCY_3	0.25	10	200	0.5	3	aadE	99	99	564	aadE	2.47E-01	8.22E-09	1.64E-07	4.86E-01	8.95E-02	3.62E-01
QMSKRMRYVQCY_4	0.25	10	200	0.5	4	aadE	99	99	564	aadE	2.47E-01	8.22E-09	6.20E-09	4.84E-01	7.96E-02	3.98E-01
QMSKRMRYVQCY_5	0.25	10	200	0.5	5	aadE	99	99	564	aadE	2.47E-01	8.22E-09	5.34E-05	3.89E-01	9.42E-02	2.83E-01
QMSKRMRYVQCY_6	0.25	10	200	0.5	6	aadE	99	99	564	aadE	2.47E-01	8.22E-09	1.71E-09	5.11E-01	8.08E-02	4.12E-01
QMSKRMRYVQCY_7	0.25	10	200	0.5	7	aadE	99	99	564	aadE	2.47E-01	8.22E-09	3.94E-05	3.90E-01	9.27E-02	2.88E-01
QMSKRMRYVQCY_8	0.25	10	200	0.5	8	aadE	99	99	564	aadE	2.47E-01	8.22E-09	5.40E-09	5.14E-01	8.41E-02	4.00E-01
QMSKRMRYVQCY_9	0.25	10	200	0.5	9	aadE	99	99	564	aadE	2.47E-01	8.22E-09	5.71E-07	4.45E-01	8.60E-02	3.47E-01
QMSKRMRYVQCY_10	0.25	10	200	0.5	10	aadE	99	99	564	aadE	2.47E-01	8.22E-09	3.67E-05	3.79E-01	8.97E-02	2.89E-01
VFEXUCGEMYSJ_1	0.25	10	300	0.5	1	aadE	149	149	464	aadE	2.48E-01	4.47E-13	2.74E-09	4.91E-01	8.00E-02	3.36E-01
VFEXUCGEMYSJ_2	0.25	10	300	0.5	2	aadE	149	149	464	aadE	2.48E-01	4.47E-13	7.73E-08	4.37E-01	7.92E-02	3.05E-01
VFEXUCGEMYSJ_3	0.25	10	300	0.5	3	aadE	149	149	464	aadE	2.48E-01	4.47E-13	6.24E-11	4.85E-01	7.14E-02	3.67E-01
VFEXUCGEMYSJ_4	0.25	10	300	0.5	4	aadE	149	149	464	aadE	2.48E-01	4.47E-13	3.10E-09	4.60E-01	7.53E-02	3.35E-01
VFEXUCGEMYSJ_5	0.25	10	300	0.5	5	aadE	149	149	464	aadE	2.48E-01	4.47E-13	2.96E-10	4.86E-01	7.44E-02	3.55E-01
VFEXUCGEMYSJ_6	0.25	10	300	0.5	6	aadE	149	149	464	aadE	2.48E-01	4.47E-13	6.07E-10	4.61E-01	7.20E-02	3.49E-01
VFEXUCGEMYSJ_7	0.25	10	300	0.5	7	aadE	149	149	464	aadE	2.48E-01	4.47E-13	1.11E-11	4.92E-01	6.96E-02	3.80E-01
VFEXUCGEMYSJ_8	0.25	10	300	0.5	8	aadE	149	149	464	aadE	2.48E-01	4.47E-13	1.17E-07	4.10E-01	7.55E-02	3.01E-01
VFEXUCGEMYSJ_9	0.25	10	300	0.5	9	aadE	149	149	464	aadE	2.48E-01	4.47E-13	4.86E-07	3.74E-01	7.27E-02	2.87E-01
VFEXUCGEMYSJ_10	0.25	10	300	0.5	10	aadE	149	149	464	aadE	2.48E-01	4.47E-13	1.49E-09	4.38E-01	7.02E-02	3.41E-01
DICHSFUWLLJK_1	0.25	10	400	0.5	1	aadE	199	199	364	aadE	2.49E-01	1.83E-16	2.67E-15	4.93E-01	5.99E-02	3.82E-01
DICHSFUWLLJK_2	0.25	10	400	0.5	2	aadE	199	199	364	aadE	2.49E-01	1.83E-16	2.90E-10	4.39E-01	6.78E-02	3.09E-01
DICHSFUWLLJK_3	0.25	10	400	0.5	3	aadE	199	199	364	aadE	2.49E-01	1.83E-16	4.97E-14	5.01E-01	6.41E-02	3.66E-01
DICHSFUWLLJK_4	0.25	10	400	0.5	4	aadE	199	199	364	aadE	2.49E-01	1.83E-16	2.60E-12	4.62E-01	6.40E-02	3.41E-01
DICHSFUWLLJK_5	0.25	10	400	0.5	5	aadE	199	199	364	aadE	2.49E-01	1.83E-16	3.06E-11	4.47E-01	6.54E-02	3.25E-01
DICHSFUWLLJK_6	0.25	10	400	0.5	6	aadE	199	199	364	aadE	2.49E-01	1.83E-16	7.30E-12	4.64E-01	6.57E-02	3.35E-01
DICHSFUWLLJK_7	0.25	10	400	0.5	7	aadE	199	199	364	aadE	2.49E-01	1.83E-16	1.03E-12	4.88E-01	6.63E-02	3.47E-01
DICHSFUWLLJK_8	0.25	10	400	0.5	8	aadE	199	199	364	aadE	2.49E-01	1.83E-16	8.62E-14	4.92E-01	6.36E-02	3.62E-01
DICHSFUWLLJK_9	0.25	10	400	0.5	9	aadE	199	199	364	aadE	2.49E-01	1.83E-16	6.29E-12	4.49E-01	6.33E-02	3.36E-01
DICHSFUWLLJK_10	0.25	10	400	0.5	10	aadE	199	199	364	aadE	2.49E-01	1.83E-16	4.44E-14	4.85E-01	6.20E-02	3.66E-01
PEHPEIFLFHRA_1	0.25	10	500	0.5	1	aadE	249	249	264	aadE	2.49E-01	1.10E-20	1.94E-12	4.31E-01	5.97E-02	3.08E-01
PEHPEIFLFHRA_2	0.25	10	500	0.5	2	aadE	249	249	264	aadE	2.49E-01	1.10E-20	2.46E-14	4.90E-01	6.24E-02	3.33E-01
PEHPEIFLFHRA_3	0.25	10	500	0.5	3	aadE	249	249	264	aadE	2.49E-01	1.10E-20	4.95E-17	5.01E-01	5.76E-02	3.64E-01
PEHPEIFLFHRA_4	0.25	10	500	0.5	4	aadE	249	249	264	aadE	2.49E-01	1.10E-20	6.27E-12	4.54E-01	6.45E-02	3.02E-01
PEHPEIFLFHRA_5	0.25	10	500	0.5	5	aadE	249	249	264	aadE	2.49E-01	1.10E-20	8.36E-14	4.84E-01	6.30E-02	3.26E-01
PEHPEIFLFHRA_6	0.25	10	500	0.5	6	aadE	249	249	264	aadE	2.49E-01	1.10E-20	1.06E-15	4.97E-01	5.99E-02	3.49E-01
PEHPEIFLFHRA_7	0.25	10	500	0.5	7	aadE	249	249	264	aadE	2.49E-01	1.10E-20	3.53E-13	4.57E-01	6.12E-02	3.18E-01
PEHPEIFLFHRA_8	0.25	10	500	0.5	8	aadE	249	249	264	aadE	2.49E-01	1.10E-20	1.61E-12	4.71E-01	6.50E-02	3.10E-01
PEHPEIFLFHRA_9	0.25	10	500	0.5	9	aadE	249	249	264	aadE	2.49E-01	1.10E-20	6.14E-13	4.66E-01	6.30E-02	3.15E-01
PEHPEIFLFHRA_10	0.25	10	500	0.5	10	aadE	249	249	264	aadE	2.49E-01	1.10E-20	1.42E-14	4.72E-01	5.95E-02	3.36E-01
WCBGGASZWQWD_1	0.25	10	600	0.5	1	aadE	299	299	164	aadE	2.49E-01	4.68E-24	1.72E-18	4.86E-01	5.36E-02	3.48E-01
